,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
2932,1,87.0,2010-06-25,34040.35,False,A,151315.0,,,,,,,,,
2933,1,90.0,2010-06-25,73325.44,False,A,151315.0,,,,,,,,,
2934,1,91.0,2010-06-25,56665.73,False,A,151315.0,,,,,,,,,
2935,1,92.0,2010-06-25,110276.03,False,A,151315.0,,,,,,,,,
2936,1,93.0,2010-06-25,57418.46,False,A,151315.0,,,,,,,,,
2937,1,94.0,2010-06-25,61964.14,False,A,151315.0,,,,,,,,,
2938,1,95.0,2010-06-25,120172.47,False,A,151315.0,,,,,,,,,
2939,1,97.0,2010-06-25,31260.27,False,A,151315.0,,,,,,,,,
2940,1,98.0,2010-06-25,11254.16,False,A,151315.0,,,,,,,,,
2941,1,1.0,2010-06-25,16328.72,False,A,151315.0,,,,,,,,,
2942,1,2.0,2010-06-25,45299.92,False,A,151315.0,,,,,,,,,
2943,1,3.0,2010-06-25,6591.22,False,A,151315.0,,,,,,,,,
2944,1,4.0,2010-06-25,34454.69,False,A,151315.0,,,,,,,,,
2945,1,5.0,2010-06-25,19054.58,False,A,151315.0,,,,,,,,,
2946,1,6.0,2010-06-25,4239.1,False,A,151315.0,,,,,,,,,
2947,1,7.0,2010-06-25,28912.18,False,A,151315.0,,,,,,,,,
2948,1,8.0,2010-06-25,33731.24,False,A,151315.0,,,,,,,,,
2949,1,9.0,2010-06-25,24514.39,False,A,151315.0,,,,,,,,,
2950,1,10.0,2010-06-25,31667.6,False,A,151315.0,,,,,,,,,
2951,1,11.0,2010-06-25,39460.59,False,A,151315.0,,,,,,,,,
2952,1,12.0,2010-06-25,10562.29,False,A,151315.0,,,,,,,,,
2953,1,13.0,2010-06-25,38697.24,False,A,151315.0,,,,,,,,,
2954,1,14.0,2010-06-25,12979.99,False,A,151315.0,,,,,,,,,
2955,1,16.0,2010-06-25,34121.08,False,A,151315.0,,,,,,,,,
2956,1,17.0,2010-06-25,9407.16,False,A,151315.0,,,,,,,,,
2957,1,19.0,2010-06-25,1402.04,False,A,151315.0,,,,,,,,,
2958,1,20.0,2010-06-25,5084.26,False,A,151315.0,,,,,,,,,
2959,1,21.0,2010-06-25,8143.9,False,A,151315.0,,,,,,,,,
2960,1,22.0,2010-06-25,6058.56,False,A,151315.0,,,,,,,,,
2961,1,23.0,2010-06-25,27161.66,False,A,151315.0,,,,,,,,,
2962,1,24.0,2010-06-25,4590.68,False,A,151315.0,,,,,,,,,
2963,1,25.0,2010-06-25,10956.25,False,A,151315.0,,,,,,,,,
2964,1,26.0,2010-06-25,5754.0,False,A,151315.0,,,,,,,,,
2965,1,27.0,2010-06-25,935.32,False,A,151315.0,,,,,,,,,
2966,1,28.0,2010-06-25,513.53,False,A,151315.0,,,,,,,,,
2967,1,29.0,2010-06-25,4486.72,False,A,151315.0,,,,,,,,,
2968,1,30.0,2010-06-25,3603.83,False,A,151315.0,,,,,,,,,
2969,1,31.0,2010-06-25,1390.5,False,A,151315.0,,,,,,,,,
2970,1,32.0,2010-06-25,6510.87,False,A,151315.0,,,,,,,,,
2971,1,33.0,2010-06-25,4449.22,False,A,151315.0,,,,,,,,,
2972,1,34.0,2010-06-25,13005.0,False,A,151315.0,,,,,,,,,
2973,1,35.0,2010-06-25,2873.0,False,A,151315.0,,,,,,,,,
2974,1,36.0,2010-06-25,3015.5,False,A,151315.0,,,,,,,,,
2975,1,37.0,2010-06-25,3228.87,False,A,151315.0,,,,,,,,,
2976,1,38.0,2010-06-25,79026.15,False,A,151315.0,,,,,,,,,
2977,1,40.0,2010-06-25,51298.1,False,A,151315.0,,,,,,,,,
2978,1,41.0,2010-06-25,700.0,False,A,151315.0,,,,,,,,,
2979,1,42.0,2010-06-25,8169.12,False,A,151315.0,,,,,,,,,
2980,1,44.0,2010-06-25,4452.56,False,A,151315.0,,,,,,,,,
2981,1,46.0,2010-06-25,20309.52,False,A,151315.0,,,,,,,,,
2982,1,49.0,2010-06-25,10498.22,False,A,151315.0,,,,,,,,,
2983,1,51.0,2010-06-25,16.68,False,A,151315.0,,,,,,,,,
2984,1,52.0,2010-06-25,2401.83,False,A,151315.0,,,,,,,,,
2985,1,54.0,2010-06-25,300.0,False,A,151315.0,,,,,,,,,
2986,1,55.0,2010-06-25,12528.26,False,A,151315.0,,,,,,,,,
2987,1,56.0,2010-06-25,2397.46,False,A,151315.0,,,,,,,,,
2988,1,58.0,2010-06-25,3048.0,False,A,151315.0,,,,,,,,,
2989,1,59.0,2010-06-25,805.22,False,A,151315.0,,,,,,,,,
2990,1,60.0,2010-06-25,730.4,False,A,151315.0,,,,,,,,,
2991,1,67.0,2010-06-25,12132.76,False,A,151315.0,,,,,,,,,
2992,1,71.0,2010-06-25,2331.04,False,A,151315.0,,,,,,,,,
2993,1,72.0,2010-06-25,42363.96,False,A,151315.0,,,,,,,,,
2994,1,74.0,2010-06-25,11758.06,False,A,151315.0,,,,,,,,,
2995,1,79.0,2010-06-25,29521.94,False,A,151315.0,,,,,,,,,
2996,1,80.0,2010-06-25,13454.31,False,A,151315.0,,,,,,,,,
2997,1,81.0,2010-06-25,27966.9,False,A,151315.0,,,,,,,,,
2998,1,82.0,2010-06-25,17824.37,False,A,151315.0,,,,,,,,,
2999,1,83.0,2010-06-25,5285.01,False,A,151315.0,,,,,,,,,
3000,1,85.0,2010-06-25,3828.98,False,A,151315.0,,,,,,,,,
3001,1,87.0,2010-06-25,34040.35,False,A,151315.0,,,,,,,,,
3002,1,90.0,2010-06-25,73325.44,False,A,151315.0,,,,,,,,,
3003,1,91.0,2010-06-25,56665.73,False,A,151315.0,,,,,,,,,
3004,1,92.0,2010-06-25,110276.03,False,A,151315.0,,,,,,,,,
3005,1,93.0,2010-06-25,57418.46,False,A,151315.0,,,,,,,,,
3006,1,94.0,2010-06-25,61964.14,False,A,151315.0,,,,,,,,,
3007,1,95.0,2010-06-25,120172.47,False,A,151315.0,,,,,,,,,
3008,1,97.0,2010-06-25,31260.27,False,A,151315.0,,,,,,,,,
3009,1,98.0,2010-06-25,11254.16,False,A,151315.0,,,,,,,,,
3010,1,1.0,2010-07-02,16333.14,False,A,151315.0,,,,,,,,,
3011,1,2.0,2010-07-02,47077.72,False,A,151315.0,,,,,,,,,
3012,1,3.0,2010-07-02,7857.88,False,A,151315.0,,,,,,,,,
3013,1,4.0,2010-07-02,39773.71,False,A,151315.0,,,,,,,,,
3014,1,5.0,2010-07-02,18887.71,False,A,151315.0,,,,,,,,,
3015,1,6.0,2010-07-02,4541.91,False,A,151315.0,,,,,,,,,
3016,1,7.0,2010-07-02,22589.0,False,A,151315.0,,,,,,,,,
3017,1,8.0,2010-07-02,35580.01,False,A,151315.0,,,,,,,,,
3018,1,9.0,2010-07-02,21032.55,False,A,151315.0,,,,,,,,,
3019,1,10.0,2010-07-02,29779.96,False,A,151315.0,,,,,,,,,
3020,1,11.0,2010-07-02,26880.74,False,A,151315.0,,,,,,,,,
3021,1,12.0,2010-07-02,10720.79,False,A,151315.0,,,,,,,,,
3022,1,13.0,2010-07-02,41214.94,False,A,151315.0,,,,,,,,,
3023,1,14.0,2010-07-02,13494.79,False,A,151315.0,,,,,,,,,
3024,1,16.0,2010-07-02,32420.4,False,A,151315.0,,,,,,,,,
3025,1,17.0,2010-07-02,9242.3,False,A,151315.0,,,,,,,,,
3026,1,19.0,2010-07-02,1537.76,False,A,151315.0,,,,,,,,,
3027,1,20.0,2010-07-02,5958.02,False,A,151315.0,,,,,,,,,
3028,1,21.0,2010-07-02,8662.48,False,A,151315.0,,,,,,,,,
3029,1,22.0,2010-07-02,6785.55,False,A,151315.0,,,,,,,,,
3030,1,23.0,2010-07-02,23137.32,False,A,151315.0,,,,,,,,,
3031,1,24.0,2010-07-02,4608.04,False,A,151315.0,,,,,,,,,
3032,1,25.0,2010-07-02,10504.25,False,A,151315.0,,,,,,,,,
3033,1,26.0,2010-07-02,5552.42,False,A,151315.0,,,,,,,,,
3034,1,27.0,2010-07-02,849.69,False,A,151315.0,,,,,,,,,
3035,1,28.0,2010-07-02,446.76,False,A,151315.0,,,,,,,,,
3036,1,29.0,2010-07-02,5222.08,False,A,151315.0,,,,,,,,,
3037,1,30.0,2010-07-02,4124.82,False,A,151315.0,,,,,,,,,
3038,1,31.0,2010-07-02,1581.34,False,A,151315.0,,,,,,,,,
3039,1,32.0,2010-07-02,6939.97,False,A,151315.0,,,,,,,,,
3040,1,33.0,2010-07-02,4791.4,False,A,151315.0,,,,,,,,,
3041,1,34.0,2010-07-02,11627.5,False,A,151315.0,,,,,,,,,
3042,1,35.0,2010-07-02,2799.04,False,A,151315.0,,,,,,,,,
3043,1,36.0,2010-07-02,2807.0,False,A,151315.0,,,,,,,,,
3044,1,37.0,2010-07-02,2939.0,False,A,151315.0,,,,,,,,,
3045,1,38.0,2010-07-02,100958.25,False,A,151315.0,,,,,,,,,
3046,1,40.0,2010-07-02,56751.6,False,A,151315.0,,,,,,,,,
3047,1,41.0,2010-07-02,556.0,False,A,151315.0,,,,,,,,,
3048,1,42.0,2010-07-02,8204.64,False,A,151315.0,,,,,,,,,
3049,1,44.0,2010-07-02,4137.45,False,A,151315.0,,,,,,,,,
3050,1,45.0,2010-07-02,5.0,False,A,151315.0,,,,,,,,,
3051,1,46.0,2010-07-02,19082.57,False,A,151315.0,,,,,,,,,
3052,1,48.0,2010-07-02,157.0,False,A,151315.0,,,,,,,,,
3053,1,49.0,2010-07-02,11393.34,False,A,151315.0,,,,,,,,,
3054,1,51.0,2010-07-02,50.04,False,A,151315.0,,,,,,,,,
3055,1,52.0,2010-07-02,1708.17,False,A,151315.0,,,,,,,,,
3056,1,54.0,2010-07-02,196.0,False,A,151315.0,,,,,,,,,
3057,1,55.0,2010-07-02,11466.06,False,A,151315.0,,,,,,,,,
3058,1,56.0,2010-07-02,2759.98,False,A,151315.0,,,,,,,,,
3059,1,58.0,2010-07-02,4539.0,False,A,151315.0,,,,,,,,,
3060,1,59.0,2010-07-02,968.32,False,A,151315.0,,,,,,,,,
3061,1,60.0,2010-07-02,1293.6,False,A,151315.0,,,,,,,,,
3062,1,67.0,2010-07-02,5770.92,False,A,151315.0,,,,,,,,,
3063,1,71.0,2010-07-02,1861.0,False,A,151315.0,,,,,,,,,
3064,1,72.0,2010-07-02,36242.12,False,A,151315.0,,,,,,,,,
3065,1,74.0,2010-07-02,14864.7,False,A,151315.0,,,,,,,,,
3066,1,79.0,2010-07-02,37745.99,False,A,151315.0,,,,,,,,,
3067,1,80.0,2010-07-02,14823.95,False,A,151315.0,,,,,,,,,
3068,1,81.0,2010-07-02,30551.07,False,A,151315.0,,,,,,,,,
3069,1,82.0,2010-07-02,18581.75,False,A,151315.0,,,,,,,,,
3070,1,83.0,2010-07-02,5829.64,False,A,151315.0,,,,,,,,,
3071,1,85.0,2010-07-02,3708.1,False,A,151315.0,,,,,,,,,
3072,1,87.0,2010-07-02,42866.79,False,A,151315.0,,,,,,,,,
3073,1,90.0,2010-07-02,78602.71,False,A,151315.0,,,,,,,,,
3074,1,91.0,2010-07-02,59462.22,False,A,151315.0,,,,,,,,,
3075,1,92.0,2010-07-02,122267.65,False,A,151315.0,,,,,,,,,
3076,1,93.0,2010-07-02,69962.56,False,A,151315.0,,,,,,,,,
3077,1,94.0,2010-07-02,62795.87,False,A,151315.0,,,,,,,,,
3078,1,95.0,2010-07-02,124821.44,False,A,151315.0,,,,,,,,,
3079,1,96.0,2010-07-02,5265.09,False,A,151315.0,,,,,,,,,
3080,1,97.0,2010-07-02,33726.13,False,A,151315.0,,,,,,,,,
3081,1,98.0,2010-07-02,10139.42,False,A,151315.0,,,,,,,,,
3082,1,99.0,2010-07-02,0.01,False,A,151315.0,,,,,,,,,
3083,1,1.0,2010-07-02,16333.14,False,A,151315.0,,,,,,,,,
3084,1,2.0,2010-07-02,47077.72,False,A,151315.0,,,,,,,,,
3085,1,3.0,2010-07-02,7857.88,False,A,151315.0,,,,,,,,,
3086,1,4.0,2010-07-02,39773.71,False,A,151315.0,,,,,,,,,
3087,1,5.0,2010-07-02,18887.71,False,A,151315.0,,,,,,,,,
3088,1,6.0,2010-07-02,4541.91,False,A,151315.0,,,,,,,,,
3089,1,7.0,2010-07-02,22589.0,False,A,151315.0,,,,,,,,,
3090,1,8.0,2010-07-02,35580.01,False,A,151315.0,,,,,,,,,
3091,1,9.0,2010-07-02,21032.55,False,A,151315.0,,,,,,,,,
3092,1,10.0,2010-07-02,29779.96,False,A,151315.0,,,,,,,,,
3093,1,11.0,2010-07-02,26880.74,False,A,151315.0,,,,,,,,,
3094,1,12.0,2010-07-02,10720.79,False,A,151315.0,,,,,,,,,
3095,1,13.0,2010-07-02,41214.94,False,A,151315.0,,,,,,,,,
3096,1,14.0,2010-07-02,13494.79,False,A,151315.0,,,,,,,,,
3097,1,16.0,2010-07-02,32420.4,False,A,151315.0,,,,,,,,,
3098,1,17.0,2010-07-02,9242.3,False,A,151315.0,,,,,,,,,
3099,1,19.0,2010-07-02,1537.76,False,A,151315.0,,,,,,,,,
3100,1,20.0,2010-07-02,5958.02,False,A,151315.0,,,,,,,,,
3101,1,21.0,2010-07-02,8662.48,False,A,151315.0,,,,,,,,,
3102,1,22.0,2010-07-02,6785.55,False,A,151315.0,,,,,,,,,
3103,1,23.0,2010-07-02,23137.32,False,A,151315.0,,,,,,,,,
3104,1,24.0,2010-07-02,4608.04,False,A,151315.0,,,,,,,,,
3105,1,25.0,2010-07-02,10504.25,False,A,151315.0,,,,,,,,,
3106,1,26.0,2010-07-02,5552.42,False,A,151315.0,,,,,,,,,
3107,1,27.0,2010-07-02,849.69,False,A,151315.0,,,,,,,,,
3108,1,28.0,2010-07-02,446.76,False,A,151315.0,,,,,,,,,
3109,1,29.0,2010-07-02,5222.08,False,A,151315.0,,,,,,,,,
3110,1,30.0,2010-07-02,4124.82,False,A,151315.0,,,,,,,,,
3111,1,31.0,2010-07-02,1581.34,False,A,151315.0,,,,,,,,,
3112,1,32.0,2010-07-02,6939.97,False,A,151315.0,,,,,,,,,
3113,1,33.0,2010-07-02,4791.4,False,A,151315.0,,,,,,,,,
3114,1,34.0,2010-07-02,11627.5,False,A,151315.0,,,,,,,,,
3115,1,35.0,2010-07-02,2799.04,False,A,151315.0,,,,,,,,,
3116,1,36.0,2010-07-02,2807.0,False,A,151315.0,,,,,,,,,
3117,1,37.0,2010-07-02,2939.0,False,A,151315.0,,,,,,,,,
3118,1,38.0,2010-07-02,100958.25,False,A,151315.0,,,,,,,,,
3119,1,40.0,2010-07-02,56751.6,False,A,151315.0,,,,,,,,,
3120,1,41.0,2010-07-02,556.0,False,A,151315.0,,,,,,,,,
3121,1,42.0,2010-07-02,8204.64,False,A,151315.0,,,,,,,,,
3122,1,44.0,2010-07-02,4137.45,False,A,151315.0,,,,,,,,,
3123,1,45.0,2010-07-02,5.0,False,A,151315.0,,,,,,,,,
3124,1,46.0,2010-07-02,19082.57,False,A,151315.0,,,,,,,,,
3125,1,48.0,2010-07-02,157.0,False,A,151315.0,,,,,,,,,
3126,1,49.0,2010-07-02,11393.34,False,A,151315.0,,,,,,,,,
3127,1,51.0,2010-07-02,50.04,False,A,151315.0,,,,,,,,,
3128,1,52.0,2010-07-02,1708.17,False,A,151315.0,,,,,,,,,
3129,1,54.0,2010-07-02,196.0,False,A,151315.0,,,,,,,,,
3130,1,55.0,2010-07-02,11466.06,False,A,151315.0,,,,,,,,,
3131,1,56.0,2010-07-02,2759.98,False,A,151315.0,,,,,,,,,
3132,1,58.0,2010-07-02,4539.0,False,A,151315.0,,,,,,,,,
3133,1,59.0,2010-07-02,968.32,False,A,151315.0,,,,,,,,,
3134,1,60.0,2010-07-02,1293.6,False,A,151315.0,,,,,,,,,
3135,1,67.0,2010-07-02,5770.92,False,A,151315.0,,,,,,,,,
3136,1,71.0,2010-07-02,1861.0,False,A,151315.0,,,,,,,,,
3137,1,72.0,2010-07-02,36242.12,False,A,151315.0,,,,,,,,,
3138,1,74.0,2010-07-02,14864.7,False,A,151315.0,,,,,,,,,
3139,1,79.0,2010-07-02,37745.99,False,A,151315.0,,,,,,,,,
3140,1,80.0,2010-07-02,14823.95,False,A,151315.0,,,,,,,,,
3141,1,81.0,2010-07-02,30551.07,False,A,151315.0,,,,,,,,,
3142,1,82.0,2010-07-02,18581.75,False,A,151315.0,,,,,,,,,
3143,1,83.0,2010-07-02,5829.64,False,A,151315.0,,,,,,,,,
3144,1,85.0,2010-07-02,3708.1,False,A,151315.0,,,,,,,,,
3145,1,87.0,2010-07-02,42866.79,False,A,151315.0,,,,,,,,,
3146,1,90.0,2010-07-02,78602.71,False,A,151315.0,,,,,,,,,
3147,1,91.0,2010-07-02,59462.22,False,A,151315.0,,,,,,,,,
3148,1,92.0,2010-07-02,122267.65,False,A,151315.0,,,,,,,,,
3149,1,93.0,2010-07-02,69962.56,False,A,151315.0,,,,,,,,,
3150,1,94.0,2010-07-02,62795.87,False,A,151315.0,,,,,,,,,
3151,1,95.0,2010-07-02,124821.44,False,A,151315.0,,,,,,,,,
3152,1,96.0,2010-07-02,5265.09,False,A,151315.0,,,,,,,,,
3153,1,97.0,2010-07-02,33726.13,False,A,151315.0,,,,,,,,,
3154,1,98.0,2010-07-02,10139.42,False,A,151315.0,,,,,,,,,
3155,1,99.0,2010-07-02,0.01,False,A,151315.0,,,,,,,,,
3156,1,1.0,2010-07-09,17688.76,False,A,151315.0,,,,,,,,,
3157,1,2.0,2010-07-09,46752.12,False,A,151315.0,,,,,,,,,
3158,1,3.0,2010-07-09,8112.67,False,A,151315.0,,,,,,,,,
3159,1,4.0,2010-07-09,39781.45,False,A,151315.0,,,,,,,,,
3160,1,5.0,2010-07-09,20249.54,False,A,151315.0,,,,,,,,,
3161,1,6.0,2010-07-09,4986.25,False,A,151315.0,,,,,,,,,
3162,1,7.0,2010-07-09,22767.34,False,A,151315.0,,,,,,,,,
3163,1,8.0,2010-07-09,34721.25,False,A,151315.0,,,,,,,,,
3164,1,9.0,2010-07-09,27298.6,False,A,151315.0,,,,,,,,,
3165,1,10.0,2010-07-09,33138.28,False,A,151315.0,,,,,,,,,
3166,1,11.0,2010-07-09,27604.86,False,A,151315.0,,,,,,,,,
3167,1,12.0,2010-07-09,11287.52,False,A,151315.0,,,,,,,,,
3168,1,13.0,2010-07-09,41056.4,False,A,151315.0,,,,,,,,,
3169,1,14.0,2010-07-09,15032.03,False,A,151315.0,,,,,,,,,
3170,1,16.0,2010-07-09,35796.64,False,A,151315.0,,,,,,,,,
3171,1,17.0,2010-07-09,8324.41,False,A,151315.0,,,,,,,,,
3172,1,19.0,2010-07-09,1297.98,False,A,151315.0,,,,,,,,,
3173,1,20.0,2010-07-09,5352.73,False,A,151315.0,,,,,,,,,
3174,1,21.0,2010-07-09,8739.92,False,A,151315.0,,,,,,,,,
3175,1,22.0,2010-07-09,6256.11,False,A,151315.0,,,,,,,,,
3176,1,23.0,2010-07-09,22121.47,False,A,151315.0,,,,,,,,,
3177,1,24.0,2010-07-09,4632.65,False,A,151315.0,,,,,,,,,
3178,1,25.0,2010-07-09,9082.5,False,A,151315.0,,,,,,,,,
3179,1,26.0,2010-07-09,6279.07,False,A,151315.0,,,,,,,,,
3180,1,27.0,2010-07-09,837.51,False,A,151315.0,,,,,,,,,
3181,1,28.0,2010-07-09,423.22,False,A,151315.0,,,,,,,,,
3182,1,29.0,2010-07-09,5469.9,False,A,151315.0,,,,,,,,,
3183,1,30.0,2010-07-09,4365.06,False,A,151315.0,,,,,,,,,
3184,1,31.0,2010-07-09,2000.68,False,A,151315.0,,,,,,,,,
3185,1,32.0,2010-07-09,7180.81,False,A,151315.0,,,,,,,,,
3186,1,33.0,2010-07-09,4236.14,False,A,151315.0,,,,,,,,,
3187,1,34.0,2010-07-09,11345.7,False,A,151315.0,,,,,,,,,
3188,1,35.0,2010-07-09,2788.5,False,A,151315.0,,,,,,,,,
3189,1,36.0,2010-07-09,2487.5,False,A,151315.0,,,,,,,,,
3190,1,37.0,2010-07-09,3338.15,False,A,151315.0,,,,,,,,,
3191,1,38.0,2010-07-09,87346.14,False,A,151315.0,,,,,,,,,
3192,1,40.0,2010-07-09,54315.84,False,A,151315.0,,,,,,,,,
3193,1,41.0,2010-07-09,717.0,False,A,151315.0,,,,,,,,,
3194,1,42.0,2010-07-09,8941.96,False,A,151315.0,,,,,,,,,
3195,1,44.0,2010-07-09,3893.2,False,A,151315.0,,,,,,,,,
3196,1,46.0,2010-07-09,19259.43,False,A,151315.0,,,,,,,,,
3197,1,48.0,2010-07-09,594.0,False,A,151315.0,,,,,,,,,
3198,1,49.0,2010-07-09,10287.0,False,A,151315.0,,,,,,,,,
3199,1,51.0,2010-07-09,88.96,False,A,151315.0,,,,,,,,,
3200,1,52.0,2010-07-09,2462.84,False,A,151315.0,,,,,,,,,
3201,1,54.0,2010-07-09,204.0,False,A,151315.0,,,,,,,,,
3202,1,55.0,2010-07-09,11898.06,False,A,151315.0,,,,,,,,,
3203,1,56.0,2010-07-09,1774.87,False,A,151315.0,,,,,,,,,
3204,1,58.0,2010-07-09,2849.0,False,A,151315.0,,,,,,,,,
3205,1,59.0,2010-07-09,936.54,False,A,151315.0,,,,,,,,,
3206,1,60.0,2010-07-09,1265.4,False,A,151315.0,,,,,,,,,
3207,1,67.0,2010-07-09,5736.98,False,A,151315.0,,,,,,,,,
3208,1,71.0,2010-07-09,2836.58,False,A,151315.0,,,,,,,,,
3209,1,72.0,2010-07-09,34523.84,False,A,151315.0,,,,,,,,,
3210,1,74.0,2010-07-09,15358.43,False,A,151315.0,,,,,,,,,
3211,1,79.0,2010-07-09,35320.41,False,A,151315.0,,,,,,,,,
3212,1,80.0,2010-07-09,15996.89,False,A,151315.0,,,,,,,,,
3213,1,81.0,2010-07-09,32226.46,False,A,151315.0,,,,,,,,,
3214,1,82.0,2010-07-09,19092.69,False,A,151315.0,,,,,,,,,
3215,1,83.0,2010-07-09,5608.7,False,A,151315.0,,,,,,,,,
3216,1,85.0,2010-07-09,4705.22,False,A,151315.0,,,,,,,,,
3217,1,87.0,2010-07-09,33515.6,False,A,151315.0,,,,,,,,,
3218,1,90.0,2010-07-09,77414.63,False,A,151315.0,,,,,,,,,
3219,1,91.0,2010-07-09,68003.36,False,A,151315.0,,,,,,,,,
3220,1,92.0,2010-07-09,133820.17,False,A,151315.0,,,,,,,,,
3221,1,93.0,2010-07-09,78068.53,False,A,151315.0,,,,,,,,,
3222,1,94.0,2010-07-09,64929.24,False,A,151315.0,,,,,,,,,
3223,1,95.0,2010-07-09,126241.2,False,A,151315.0,,,,,,,,,
3224,1,96.0,2010-07-09,33614.93,False,A,151315.0,,,,,,,,,
3225,1,97.0,2010-07-09,38404.83,False,A,151315.0,,,,,,,,,
3226,1,98.0,2010-07-09,10987.53,False,A,151315.0,,,,,,,,,
3227,1,1.0,2010-07-09,17688.76,False,A,151315.0,,,,,,,,,
3228,1,2.0,2010-07-09,46752.12,False,A,151315.0,,,,,,,,,
3229,1,3.0,2010-07-09,8112.67,False,A,151315.0,,,,,,,,,
3230,1,4.0,2010-07-09,39781.45,False,A,151315.0,,,,,,,,,
3231,1,5.0,2010-07-09,20249.54,False,A,151315.0,,,,,,,,,
3232,1,6.0,2010-07-09,4986.25,False,A,151315.0,,,,,,,,,
3233,1,7.0,2010-07-09,22767.34,False,A,151315.0,,,,,,,,,
3234,1,8.0,2010-07-09,34721.25,False,A,151315.0,,,,,,,,,
3235,1,9.0,2010-07-09,27298.6,False,A,151315.0,,,,,,,,,
3236,1,10.0,2010-07-09,33138.28,False,A,151315.0,,,,,,,,,
3237,1,11.0,2010-07-09,27604.86,False,A,151315.0,,,,,,,,,
3238,1,12.0,2010-07-09,11287.52,False,A,151315.0,,,,,,,,,
3239,1,13.0,2010-07-09,41056.4,False,A,151315.0,,,,,,,,,
3240,1,14.0,2010-07-09,15032.03,False,A,151315.0,,,,,,,,,
3241,1,16.0,2010-07-09,35796.64,False,A,151315.0,,,,,,,,,
3242,1,17.0,2010-07-09,8324.41,False,A,151315.0,,,,,,,,,
3243,1,19.0,2010-07-09,1297.98,False,A,151315.0,,,,,,,,,
3244,1,20.0,2010-07-09,5352.73,False,A,151315.0,,,,,,,,,
3245,1,21.0,2010-07-09,8739.92,False,A,151315.0,,,,,,,,,
3246,1,22.0,2010-07-09,6256.11,False,A,151315.0,,,,,,,,,
3247,1,23.0,2010-07-09,22121.47,False,A,151315.0,,,,,,,,,
3248,1,24.0,2010-07-09,4632.65,False,A,151315.0,,,,,,,,,
3249,1,25.0,2010-07-09,9082.5,False,A,151315.0,,,,,,,,,
3250,1,26.0,2010-07-09,6279.07,False,A,151315.0,,,,,,,,,
3251,1,27.0,2010-07-09,837.51,False,A,151315.0,,,,,,,,,
3252,1,28.0,2010-07-09,423.22,False,A,151315.0,,,,,,,,,
3253,1,29.0,2010-07-09,5469.9,False,A,151315.0,,,,,,,,,
3254,1,30.0,2010-07-09,4365.06,False,A,151315.0,,,,,,,,,
3255,1,31.0,2010-07-09,2000.68,False,A,151315.0,,,,,,,,,
3256,1,32.0,2010-07-09,7180.81,False,A,151315.0,,,,,,,,,
3257,1,33.0,2010-07-09,4236.14,False,A,151315.0,,,,,,,,,
3258,1,34.0,2010-07-09,11345.7,False,A,151315.0,,,,,,,,,
3259,1,35.0,2010-07-09,2788.5,False,A,151315.0,,,,,,,,,
3260,1,36.0,2010-07-09,2487.5,False,A,151315.0,,,,,,,,,
3261,1,37.0,2010-07-09,3338.15,False,A,151315.0,,,,,,,,,
3262,1,38.0,2010-07-09,87346.14,False,A,151315.0,,,,,,,,,
3263,1,40.0,2010-07-09,54315.84,False,A,151315.0,,,,,,,,,
3264,1,41.0,2010-07-09,717.0,False,A,151315.0,,,,,,,,,
3265,1,42.0,2010-07-09,8941.96,False,A,151315.0,,,,,,,,,
3266,1,44.0,2010-07-09,3893.2,False,A,151315.0,,,,,,,,,
3267,1,46.0,2010-07-09,19259.43,False,A,151315.0,,,,,,,,,
3268,1,48.0,2010-07-09,594.0,False,A,151315.0,,,,,,,,,
3269,1,49.0,2010-07-09,10287.0,False,A,151315.0,,,,,,,,,
3270,1,51.0,2010-07-09,88.96,False,A,151315.0,,,,,,,,,
3271,1,52.0,2010-07-09,2462.84,False,A,151315.0,,,,,,,,,
3272,1,54.0,2010-07-09,204.0,False,A,151315.0,,,,,,,,,
3273,1,55.0,2010-07-09,11898.06,False,A,151315.0,,,,,,,,,
3274,1,56.0,2010-07-09,1774.87,False,A,151315.0,,,,,,,,,
3275,1,58.0,2010-07-09,2849.0,False,A,151315.0,,,,,,,,,
3276,1,59.0,2010-07-09,936.54,False,A,151315.0,,,,,,,,,
3277,1,60.0,2010-07-09,1265.4,False,A,151315.0,,,,,,,,,
3278,1,67.0,2010-07-09,5736.98,False,A,151315.0,,,,,,,,,
3279,1,71.0,2010-07-09,2836.58,False,A,151315.0,,,,,,,,,
3280,1,72.0,2010-07-09,34523.84,False,A,151315.0,,,,,,,,,
3281,1,74.0,2010-07-09,15358.43,False,A,151315.0,,,,,,,,,
3282,1,79.0,2010-07-09,35320.41,False,A,151315.0,,,,,,,,,
3283,1,80.0,2010-07-09,15996.89,False,A,151315.0,,,,,,,,,
3284,1,81.0,2010-07-09,32226.46,False,A,151315.0,,,,,,,,,
3285,1,82.0,2010-07-09,19092.69,False,A,151315.0,,,,,,,,,
3286,1,83.0,2010-07-09,5608.7,False,A,151315.0,,,,,,,,,
3287,1,85.0,2010-07-09,4705.22,False,A,151315.0,,,,,,,,,
3288,1,87.0,2010-07-09,33515.6,False,A,151315.0,,,,,,,,,
